ficha,concepto,calidad_ficha,mejor_similitud,similitud_promedio,fuente,tipo_fuente,ubicacion,pagina_o_bloque,similitud,detalle_similitud,cita_textual,fragmento_id,ruta_fuente,ubicaciones_agrupadas,observacion
2,estados unidos,alta,0.3231,0.2862,Constitucion Politica de los Estados Unidos Mexicanos - Camara de Diputados - 2026.pdf,pdf,p. 57,57,0.2907,tfidf=0.2107; bonus=0.0800,CONSTITUCIÓN POLÍTICA DE LOS ESTADOS UNIDOS MEXICANOS CÁMARA DE DIPUTADOS DEL H. CONGRESO DE LA UNIÓN Secretaría General Secretaría de Servicios Parlamentarios Últimas Reformas DOF 02-06-2026,Constitucion_Politica_de_los_Estados_Unidos_Mexicanos___Camara_de_Diputados___2026_370529d138_b0057_f001,C:\Users\delaCruz\Documents\AulaTeX-Academico\UnADM\licenciatura-en-derecho-unadm\interaprendizaje-en-ambientes-virtuales-lde\referencias-interaprendizaje-en-ambientes-virtuales\libros--interaprendizaje-en-ambientes-virtuales\Constitucion Politica de los Estados Unidos Mexicanos - Camara de Diputados - 2026.pdf,"Constitucion Politica de los Estados Unidos Mexicanos - Camara de Diputados - 2026.pdf, p. 230; Constitucion Politica de los Estados Unidos Mexicanos - Camara de Diputados - 2026.pdf, p. 236; Constitucion Politica de los Estados Unidos Mexicanos - Camara de Diputados - 2026.pdf, p. 258; Constitucion Politica de los Estados Unidos Mexicanos - Camara de Diputados - 2026.pdf, p. 265; Constitucion Politica de los Estados Unidos Mexicanos - Camara de Diputados - 2026.pdf, p. 297; Constitucion Politica de los Estados Unidos Mexicanos - Camara de Diputados - 2026.pdf, p. 300; Constitucion Politica de los Estados Unidos Mexicanos - Camara de Diputados - 2026.pdf, p. 34; Constitucion Politica de los Estados Unidos Mexicanos - Camara de Diputados - 2026.pdf, p. 57",La ficha presenta una coincidencia fuerte con el concepto buscado. Se agruparon varias referencias dentro de la misma fuente.
2,estados unidos,alta,0.3231,0.2862,Constitucion Politica de los Estados Unidos Mexicanos - Camara de Diputados - 2026.pdf,pdf,p. 258,258,0.2853,tfidf=0.2053; bonus=0.0800,"CONSTITUCIÓN POLÍTICA DE LOS ESTADOS UNIDOS MEXICANOS CÁMARA DE DIPUTADOS DEL H. CONGRESO DE LA UNIÓN Secretaría General Secretaría de Servicios Parlamentarios Últimas Reformas DOF 02-06-2026 DECRETO por el que se reforman los artículos 71, 72 y 78 de la Constitución Política de los Estados Unidos Mexicanos.",Constitucion_Politica_de_los_Estados_Unidos_Mexicanos___Camara_de_Diputados___2026_370529d138_b0258_f001,C:\Users\delaCruz\Documents\AulaTeX-Academico\UnADM\licenciatura-en-derecho-unadm\interaprendizaje-en-ambientes-virtuales-lde\referencias-interaprendizaje-en-ambientes-virtuales\libros--interaprendizaje-en-ambientes-virtuales\Constitucion Politica de los Estados Unidos Mexicanos - Camara de Diputados - 2026.pdf,"Constitucion Politica de los Estados Unidos Mexicanos - Camara de Diputados - 2026.pdf, p. 230; Constitucion Politica de los Estados Unidos Mexicanos - Camara de Diputados - 2026.pdf, p. 236; Constitucion Politica de los Estados Unidos Mexicanos - Camara de Diputados - 2026.pdf, p. 258; Constitucion Politica de los Estados Unidos Mexicanos - Camara de Diputados - 2026.pdf, p. 265; Constitucion Politica de los Estados Unidos Mexicanos - Camara de Diputados - 2026.pdf, p. 297; Constitucion Politica de los Estados Unidos Mexicanos - Camara de Diputados - 2026.pdf, p. 300; Constitucion Politica de los Estados Unidos Mexicanos - Camara de Diputados - 2026.pdf, p. 34; Constitucion Politica de los Estados Unidos Mexicanos - Camara de Diputados - 2026.pdf, p. 57",La ficha presenta una coincidencia fuerte con el concepto buscado. Se agruparon varias referencias dentro de la misma fuente.
2,estados unidos,alta,0.3231,0.2862,Constitucion Politica de los Estados Unidos Mexicanos - Camara de Diputados - 2026.pdf,pdf,p. 236,236,0.2836,tfidf=0.2036; bonus=0.0800,"CONSTITUCIÓN POLÍTICA DE LOS ESTADOS UNIDOS MEXICANOS CÁMARA DE DIPUTADOS DEL H. CONGRESO DE LA UNIÓN Secretaría General Secretaría de Servicios Parlamentarios Últimas Reformas DOF 02-06-2026 DECRETO que reforma, adiciona y deroga diversas disposiciones de la Constitución Política de los Estados Unidos Mexicanos.",Constitucion_Politica_de_los_Estados_Unidos_Mexicanos___Camara_de_Diputados___2026_370529d138_b0236_f001,C:\Users\delaCruz\Documents\AulaTeX-Academico\UnADM\licenciatura-en-derecho-unadm\interaprendizaje-en-ambientes-virtuales-lde\referencias-interaprendizaje-en-ambientes-virtuales\libros--interaprendizaje-en-ambientes-virtuales\Constitucion Politica de los Estados Unidos Mexicanos - Camara de Diputados - 2026.pdf,"Constitucion Politica de los Estados Unidos Mexicanos - Camara de Diputados - 2026.pdf, p. 230; Constitucion Politica de los Estados Unidos Mexicanos - Camara de Diputados - 2026.pdf, p. 236; Constitucion Politica de los Estados Unidos Mexicanos - Camara de Diputados - 2026.pdf, p. 258; Constitucion Politica de los Estados Unidos Mexicanos - Camara de Diputados - 2026.pdf, p. 265; Constitucion Politica de los Estados Unidos Mexicanos - Camara de Diputados - 2026.pdf, p. 297; Constitucion Politica de los Estados Unidos Mexicanos - Camara de Diputados - 2026.pdf, p. 300; Constitucion Politica de los Estados Unidos Mexicanos - Camara de Diputados - 2026.pdf, p. 34; Constitucion Politica de los Estados Unidos Mexicanos - Camara de Diputados - 2026.pdf, p. 57",La ficha presenta una coincidencia fuerte con el concepto buscado. Se agruparon varias referencias dentro de la misma fuente.
2,estados unidos,alta,0.3231,0.2862,Constitucion Politica de los Estados Unidos Mexicanos - Camara de Diputados - 2026.pdf,pdf,p. 265,265,0.2782,tfidf=0.1982; bonus=0.0800,"CONSTITUCIÓN POLÍTICA DE LOS ESTADOS UNIDOS MEXICANOS CÁMARA DE DIPUTADOS DEL H. CONGRESO DE LA UNIÓN Secretaría General Secretaría de Servicios Parlamentarios Últimas Reformas DOF 02-06-2026 DECRETO por el que se reforman y adicionan diversas disposiciones de la Constitución Política de los Estados Unidos Mexicanos, en materia política.",Constitucion_Politica_de_los_Estados_Unidos_Mexicanos___Camara_de_Diputados___2026_370529d138_b0265_f001,C:\Users\delaCruz\Documents\AulaTeX-Academico\UnADM\licenciatura-en-derecho-unadm\interaprendizaje-en-ambientes-virtuales-lde\referencias-interaprendizaje-en-ambientes-virtuales\libros--interaprendizaje-en-ambientes-virtuales\Constitucion Politica de los Estados Unidos Mexicanos - Camara de Diputados - 2026.pdf,"Constitucion Politica de los Estados Unidos Mexicanos - Camara de Diputados - 2026.pdf, p. 230; Constitucion Politica de los Estados Unidos Mexicanos - Camara de Diputados - 2026.pdf, p. 236; Constitucion Politica de los Estados Unidos Mexicanos - Camara de Diputados - 2026.pdf, p. 258; Constitucion Politica de los Estados Unidos Mexicanos - Camara de Diputados - 2026.pdf, p. 265; Constitucion Politica de los Estados Unidos Mexicanos - Camara de Diputados - 2026.pdf, p. 297; Constitucion Politica de los Estados Unidos Mexicanos - Camara de Diputados - 2026.pdf, p. 300; Constitucion Politica de los Estados Unidos Mexicanos - Camara de Diputados - 2026.pdf, p. 34; Constitucion Politica de los Estados Unidos Mexicanos - Camara de Diputados - 2026.pdf, p. 57",La ficha presenta una coincidencia fuerte con el concepto buscado. Se agruparon varias referencias dentro de la misma fuente.
2,estados unidos,alta,0.3231,0.2862,Constitucion Politica de los Estados Unidos Mexicanos - Camara de Diputados - 2026.pdf,pdf,p. 297,297,0.2698,tfidf=0.1898; bonus=0.0800,"CONSTITUCIÓN POLÍTICA DE LOS ESTADOS UNIDOS MEXICANOS CÁMARA DE DIPUTADOS DEL H. CONGRESO DE LA UNIÓN Secretaría General Secretaría de Servicios Parlamentarios Últimas Reformas DOF 02-06-2026 DECRETO por el que se reforman y adicionan diversas disposiciones de la Constitución Política de los Estados Unidos Mexicanos, en materia de transparencia.",Constitucion_Politica_de_los_Estados_Unidos_Mexicanos___Camara_de_Diputados___2026_370529d138_b0297_f001,C:\Users\delaCruz\Documents\AulaTeX-Academico\UnADM\licenciatura-en-derecho-unadm\interaprendizaje-en-ambientes-virtuales-lde\referencias-interaprendizaje-en-ambientes-virtuales\libros--interaprendizaje-en-ambientes-virtuales\Constitucion Politica de los Estados Unidos Mexicanos - Camara de Diputados - 2026.pdf,"Constitucion Politica de los Estados Unidos Mexicanos - Camara de Diputados - 2026.pdf, p. 230; Constitucion Politica de los Estados Unidos Mexicanos - Camara de Diputados - 2026.pdf, p. 236; Constitucion Politica de los Estados Unidos Mexicanos - Camara de Diputados - 2026.pdf, p. 258; Constitucion Politica de los Estados Unidos Mexicanos - Camara de Diputados - 2026.pdf, p. 265; Constitucion Politica de los Estados Unidos Mexicanos - Camara de Diputados - 2026.pdf, p. 297; Constitucion Politica de los Estados Unidos Mexicanos - Camara de Diputados - 2026.pdf, p. 300; Constitucion Politica de los Estados Unidos Mexicanos - Camara de Diputados - 2026.pdf, p. 34; Constitucion Politica de los Estados Unidos Mexicanos - Camara de Diputados - 2026.pdf, p. 57",La ficha presenta una coincidencia fuerte con el concepto buscado. Se agruparon varias referencias dentro de la misma fuente.
2,estados unidos,alta,0.3231,0.2862,Constitucion Politica de los Estados Unidos Mexicanos - Camara de Diputados - 2026.pdf,pdf,p. 300,300,0.2685,tfidf=0.1885; bonus=0.0800,"CONSTITUCIÓN POLÍTICA DE LOS ESTADOS UNIDOS MEXICANOS CÁMARA DE DIPUTADOS DEL H. CONGRESO DE LA UNIÓN Secretaría General Secretaría de Servicios Parlamentarios Últimas Reformas DOF 02-06-2026 DECRETO por el que se reforman, adicionan y derogan diversas disposiciones de la Constitución Política de los Estados Unidos Mexicanos, en materia política-electoral.",Constitucion_Politica_de_los_Estados_Unidos_Mexicanos___Camara_de_Diputados___2026_370529d138_b0300_f001,C:\Users\delaCruz\Documents\AulaTeX-Academico\UnADM\licenciatura-en-derecho-unadm\interaprendizaje-en-ambientes-virtuales-lde\referencias-interaprendizaje-en-ambientes-virtuales\libros--interaprendizaje-en-ambientes-virtuales\Constitucion Politica de los Estados Unidos Mexicanos - Camara de Diputados - 2026.pdf,"Constitucion Politica de los Estados Unidos Mexicanos - Camara de Diputados - 2026.pdf, p. 230; Constitucion Politica de los Estados Unidos Mexicanos - Camara de Diputados - 2026.pdf, p. 236; Constitucion Politica de los Estados Unidos Mexicanos - Camara de Diputados - 2026.pdf, p. 258; Constitucion Politica de los Estados Unidos Mexicanos - Camara de Diputados - 2026.pdf, p. 265; Constitucion Politica de los Estados Unidos Mexicanos - Camara de Diputados - 2026.pdf, p. 297; Constitucion Politica de los Estados Unidos Mexicanos - Camara de Diputados - 2026.pdf, p. 300; Constitucion Politica de los Estados Unidos Mexicanos - Camara de Diputados - 2026.pdf, p. 34; Constitucion Politica de los Estados Unidos Mexicanos - Camara de Diputados - 2026.pdf, p. 57",La ficha presenta una coincidencia fuerte con el concepto buscado. Se agruparon varias referencias dentro de la misma fuente.
3,unidos mexicanos,alta,0.3335,0.295,Constitucion Politica de los Estados Unidos Mexicanos - Camara de Diputados - 2026.pdf,pdf,p. 230,230,0.3335,tfidf=0.2535; bonus=0.0800,"CONSTITUCIÓN POLÍTICA DE LOS ESTADOS UNIDOS MEXICANOS CÁMARA DE DIPUTADOS DEL H. CONGRESO DE LA UNIÓN Secretaría General Secretaría de Servicios Parlamentarios Últimas Reformas DOF 02-06-2026 DECRETO por el que se reforman los artículos 29, 73, 90, 92, 93, 95, 110 y 111 de la Constitución Política de los Estados Unidos Mexicanos.",Constitucion_Politica_de_los_Estados_Unidos_Mexicanos___Camara_de_Diputados___2026_370529d138_b0230_f001,C:\Users\delaCruz\Documents\AulaTeX-Academico\UnADM\licenciatura-en-derecho-unadm\interaprendizaje-en-ambientes-virtuales-lde\referencias-interaprendizaje-en-ambientes-virtuales\libros--interaprendizaje-en-ambientes-virtuales\Constitucion Politica de los Estados Unidos Mexicanos - Camara de Diputados - 2026.pdf,"Constitucion Politica de los Estados Unidos Mexicanos - Camara de Diputados - 2026.pdf, p. 230; Constitucion Politica de los Estados Unidos Mexicanos - Camara de Diputados - 2026.pdf, p. 236; Constitucion Politica de los Estados Unidos Mexicanos - Camara de Diputados - 2026.pdf, p. 258; Constitucion Politica de los Estados Unidos Mexicanos - Camara de Diputados - 2026.pdf, p. 265; Constitucion Politica de los Estados Unidos Mexicanos - Camara de Diputados - 2026.pdf, p. 297; Constitucion Politica de los Estados Unidos Mexicanos - Camara de Diputados - 2026.pdf, p. 300; Constitucion Politica de los Estados Unidos Mexicanos - Camara de Diputados - 2026.pdf, p. 34; Constitucion Politica de los Estados Unidos Mexicanos - Camara de Diputados - 2026.pdf, p. 57",La ficha presenta una coincidencia fuerte con el concepto buscado. Se agruparon varias referencias dentro de la misma fuente.
3,unidos mexicanos,alta,0.3335,0.295,Constitucion Politica de los Estados Unidos Mexicanos - Camara de Diputados - 2026.pdf,pdf,p. 34,34,0.2997,tfidf=0.2197; bonus=0.0800,CONSTITUCIÓN POLÍTICA DE LOS ESTADOS UNIDOS MEXICANOS CÁMARA DE DIPUTADOS DEL H. CONGRESO DE LA UNIÓN Secretaría General Secretaría de Servicios Parlamentarios Últimas Reformas DOF 02-06-2026,Constitucion_Politica_de_los_Estados_Unidos_Mexicanos___Camara_de_Diputados___2026_370529d138_b0034_f001,C:\Users\delaCruz\Documents\AulaTeX-Academico\UnADM\licenciatura-en-derecho-unadm\interaprendizaje-en-ambientes-virtuales-lde\referencias-interaprendizaje-en-ambientes-virtuales\libros--interaprendizaje-en-ambientes-virtuales\Constitucion Politica de los Estados Unidos Mexicanos - Camara de Diputados - 2026.pdf,"Constitucion Politica de los Estados Unidos Mexicanos - Camara de Diputados - 2026.pdf, p. 230; Constitucion Politica de los Estados Unidos Mexicanos - Camara de Diputados - 2026.pdf, p. 236; Constitucion Politica de los Estados Unidos Mexicanos - Camara de Diputados - 2026.pdf, p. 258; Constitucion Politica de los Estados Unidos Mexicanos - Camara de Diputados - 2026.pdf, p. 265; Constitucion Politica de los Estados Unidos Mexicanos - Camara de Diputados - 2026.pdf, p. 297; Constitucion Politica de los Estados Unidos Mexicanos - Camara de Diputados - 2026.pdf, p. 300; Constitucion Politica de los Estados Unidos Mexicanos - Camara de Diputados - 2026.pdf, p. 34; Constitucion Politica de los Estados Unidos Mexicanos - Camara de Diputados - 2026.pdf, p. 57",La ficha presenta una coincidencia fuerte con el concepto buscado. Se agruparon varias referencias dentro de la misma fuente.
3,unidos mexicanos,alta,0.3335,0.295,Constitucion Politica de los Estados Unidos Mexicanos - Camara de Diputados - 2026.pdf,pdf,p. 57,57,0.2997,tfidf=0.2197; bonus=0.0800,CONSTITUCIÓN POLÍTICA DE LOS ESTADOS UNIDOS MEXICANOS CÁMARA DE DIPUTADOS DEL H. CONGRESO DE LA UNIÓN Secretaría General Secretaría de Servicios Parlamentarios Últimas Reformas DOF 02-06-2026,Constitucion_Politica_de_los_Estados_Unidos_Mexicanos___Camara_de_Diputados___2026_370529d138_b0057_f001,C:\Users\delaCruz\Documents\AulaTeX-Academico\UnADM\licenciatura-en-derecho-unadm\interaprendizaje-en-ambientes-virtuales-lde\referencias-interaprendizaje-en-ambientes-virtuales\libros--interaprendizaje-en-ambientes-virtuales\Constitucion Politica de los Estados Unidos Mexicanos - Camara de Diputados - 2026.pdf,"Constitucion Politica de los Estados Unidos Mexicanos - Camara de Diputados - 2026.pdf, p. 230; Constitucion Politica de los Estados Unidos Mexicanos - Camara de Diputados - 2026.pdf, p. 236; Constitucion Politica de los Estados Unidos Mexicanos - Camara de Diputados - 2026.pdf, p. 258; Constitucion Politica de los Estados Unidos Mexicanos - Camara de Diputados - 2026.pdf, p. 265; Constitucion Politica de los Estados Unidos Mexicanos - Camara de Diputados - 2026.pdf, p. 297; Constitucion Politica de los Estados Unidos Mexicanos - Camara de Diputados - 2026.pdf, p. 300; Constitucion Politica de los Estados Unidos Mexicanos - Camara de Diputados - 2026.pdf, p. 34; Constitucion Politica de los Estados Unidos Mexicanos - Camara de Diputados - 2026.pdf, p. 57",La ficha presenta una coincidencia fuerte con el concepto buscado. Se agruparon varias referencias dentro de la misma fuente.
3,unidos mexicanos,alta,0.3335,0.295,Constitucion Politica de los Estados Unidos Mexicanos - Camara de Diputados - 2026.pdf,pdf,p. 258,258,0.2941,tfidf=0.2141; bonus=0.0800,"CONSTITUCIÓN POLÍTICA DE LOS ESTADOS UNIDOS MEXICANOS CÁMARA DE DIPUTADOS DEL H. CONGRESO DE LA UNIÓN Secretaría General Secretaría de Servicios Parlamentarios Últimas Reformas DOF 02-06-2026 DECRETO por el que se reforman los artículos 71, 72 y 78 de la Constitución Política de los Estados Unidos Mexicanos.",Constitucion_Politica_de_los_Estados_Unidos_Mexicanos___Camara_de_Diputados___2026_370529d138_b0258_f001,C:\Users\delaCruz\Documents\AulaTeX-Academico\UnADM\licenciatura-en-derecho-unadm\interaprendizaje-en-ambientes-virtuales-lde\referencias-interaprendizaje-en-ambientes-virtuales\libros--interaprendizaje-en-ambientes-virtuales\Constitucion Politica de los Estados Unidos Mexicanos - Camara de Diputados - 2026.pdf,"Constitucion Politica de los Estados Unidos Mexicanos - Camara de Diputados - 2026.pdf, p. 230; Constitucion Politica de los Estados Unidos Mexicanos - Camara de Diputados - 2026.pdf, p. 236; Constitucion Politica de los Estados Unidos Mexicanos - Camara de Diputados - 2026.pdf, p. 258; Constitucion Politica de los Estados Unidos Mexicanos - Camara de Diputados - 2026.pdf, p. 265; Constitucion Politica de los Estados Unidos Mexicanos - Camara de Diputados - 2026.pdf, p. 297; Constitucion Politica de los Estados Unidos Mexicanos - Camara de Diputados - 2026.pdf, p. 300; Constitucion Politica de los Estados Unidos Mexicanos - Camara de Diputados - 2026.pdf, p. 34; Constitucion Politica de los Estados Unidos Mexicanos - Camara de Diputados - 2026.pdf, p. 57",La ficha presenta una coincidencia fuerte con el concepto buscado. Se agruparon varias referencias dentro de la misma fuente.
3,unidos mexicanos,alta,0.3335,0.295,Constitucion Politica de los Estados Unidos Mexicanos - Camara de Diputados - 2026.pdf,pdf,p. 236,236,0.2923,tfidf=0.2123; bonus=0.0800,"CONSTITUCIÓN POLÍTICA DE LOS ESTADOS UNIDOS MEXICANOS CÁMARA DE DIPUTADOS DEL H. CONGRESO DE LA UNIÓN Secretaría General Secretaría de Servicios Parlamentarios Últimas Reformas DOF 02-06-2026 DECRETO que reforma, adiciona y deroga diversas disposiciones de la Constitución Política de los Estados Unidos Mexicanos.",Constitucion_Politica_de_los_Estados_Unidos_Mexicanos___Camara_de_Diputados___2026_370529d138_b0236_f001,C:\Users\delaCruz\Documents\AulaTeX-Academico\UnADM\licenciatura-en-derecho-unadm\interaprendizaje-en-ambientes-virtuales-lde\referencias-interaprendizaje-en-ambientes-virtuales\libros--interaprendizaje-en-ambientes-virtuales\Constitucion Politica de los Estados Unidos Mexicanos - Camara de Diputados - 2026.pdf,"Constitucion Politica de los Estados Unidos Mexicanos - Camara de Diputados - 2026.pdf, p. 230; Constitucion Politica de los Estados Unidos Mexicanos - Camara de Diputados - 2026.pdf, p. 236; Constitucion Politica de los Estados Unidos Mexicanos - Camara de Diputados - 2026.pdf, p. 258; Constitucion Politica de los Estados Unidos Mexicanos - Camara de Diputados - 2026.pdf, p. 265; Constitucion Politica de los Estados Unidos Mexicanos - Camara de Diputados - 2026.pdf, p. 297; Constitucion Politica de los Estados Unidos Mexicanos - Camara de Diputados - 2026.pdf, p. 300; Constitucion Politica de los Estados Unidos Mexicanos - Camara de Diputados - 2026.pdf, p. 34; Constitucion Politica de los Estados Unidos Mexicanos - Camara de Diputados - 2026.pdf, p. 57",La ficha presenta una coincidencia fuerte con el concepto buscado. Se agruparon varias referencias dentro de la misma fuente.
3,unidos mexicanos,alta,0.3335,0.295,Constitucion Politica de los Estados Unidos Mexicanos - Camara de Diputados - 2026.pdf,pdf,p. 265,265,0.2866,tfidf=0.2066; bonus=0.0800,"CONSTITUCIÓN POLÍTICA DE LOS ESTADOS UNIDOS MEXICANOS CÁMARA DE DIPUTADOS DEL H. CONGRESO DE LA UNIÓN Secretaría General Secretaría de Servicios Parlamentarios Últimas Reformas DOF 02-06-2026 DECRETO por el que se reforman y adicionan diversas disposiciones de la Constitución Política de los Estados Unidos Mexicanos, en materia política.",Constitucion_Politica_de_los_Estados_Unidos_Mexicanos___Camara_de_Diputados___2026_370529d138_b0265_f001,C:\Users\delaCruz\Documents\AulaTeX-Academico\UnADM\licenciatura-en-derecho-unadm\interaprendizaje-en-ambientes-virtuales-lde\referencias-interaprendizaje-en-ambientes-virtuales\libros--interaprendizaje-en-ambientes-virtuales\Constitucion Politica de los Estados Unidos Mexicanos - Camara de Diputados - 2026.pdf,"Constitucion Politica de los Estados Unidos Mexicanos - Camara de Diputados - 2026.pdf, p. 230; Constitucion Politica de los Estados Unidos Mexicanos - Camara de Diputados - 2026.pdf, p. 236; Constitucion Politica de los Estados Unidos Mexicanos - Camara de Diputados - 2026.pdf, p. 258; Constitucion Politica de los Estados Unidos Mexicanos - Camara de Diputados - 2026.pdf, p. 265; Constitucion Politica de los Estados Unidos Mexicanos - Camara de Diputados - 2026.pdf, p. 297; Constitucion Politica de los Estados Unidos Mexicanos - Camara de Diputados - 2026.pdf, p. 300; Constitucion Politica de los Estados Unidos Mexicanos - Camara de Diputados - 2026.pdf, p. 34; Constitucion Politica de los Estados Unidos Mexicanos - Camara de Diputados - 2026.pdf, p. 57",La ficha presenta una coincidencia fuerte con el concepto buscado. Se agruparon varias referencias dentro de la misma fuente.
3,unidos mexicanos,alta,0.3335,0.295,Constitucion Politica de los Estados Unidos Mexicanos - Camara de Diputados - 2026.pdf,pdf,p. 297,297,0.2779,tfidf=0.1979; bonus=0.0800,"CONSTITUCIÓN POLÍTICA DE LOS ESTADOS UNIDOS MEXICANOS CÁMARA DE DIPUTADOS DEL H. CONGRESO DE LA UNIÓN Secretaría General Secretaría de Servicios Parlamentarios Últimas Reformas DOF 02-06-2026 DECRETO por el que se reforman y adicionan diversas disposiciones de la Constitución Política de los Estados Unidos Mexicanos, en materia de transparencia.",Constitucion_Politica_de_los_Estados_Unidos_Mexicanos___Camara_de_Diputados___2026_370529d138_b0297_f001,C:\Users\delaCruz\Documents\AulaTeX-Academico\UnADM\licenciatura-en-derecho-unadm\interaprendizaje-en-ambientes-virtuales-lde\referencias-interaprendizaje-en-ambientes-virtuales\libros--interaprendizaje-en-ambientes-virtuales\Constitucion Politica de los Estados Unidos Mexicanos - Camara de Diputados - 2026.pdf,"Constitucion Politica de los Estados Unidos Mexicanos - Camara de Diputados - 2026.pdf, p. 230; Constitucion Politica de los Estados Unidos Mexicanos - Camara de Diputados - 2026.pdf, p. 236; Constitucion Politica de los Estados Unidos Mexicanos - Camara de Diputados - 2026.pdf, p. 258; Constitucion Politica de los Estados Unidos Mexicanos - Camara de Diputados - 2026.pdf, p. 265; Constitucion Politica de los Estados Unidos Mexicanos - Camara de Diputados - 2026.pdf, p. 297; Constitucion Politica de los Estados Unidos Mexicanos - Camara de Diputados - 2026.pdf, p. 300; Constitucion Politica de los Estados Unidos Mexicanos - Camara de Diputados - 2026.pdf, p. 34; Constitucion Politica de los Estados Unidos Mexicanos - Camara de Diputados - 2026.pdf, p. 57",La ficha presenta una coincidencia fuerte con el concepto buscado. Se agruparon varias referencias dentro de la misma fuente.
3,unidos mexicanos,alta,0.3335,0.295,Constitucion Politica de los Estados Unidos Mexicanos - Camara de Diputados - 2026.pdf,pdf,p. 300,300,0.2765,tfidf=0.1965; bonus=0.0800,"CONSTITUCIÓN POLÍTICA DE LOS ESTADOS UNIDOS MEXICANOS CÁMARA DE DIPUTADOS DEL H. CONGRESO DE LA UNIÓN Secretaría General Secretaría de Servicios Parlamentarios Últimas Reformas DOF 02-06-2026 DECRETO por el que se reforman, adicionan y derogan diversas disposiciones de la Constitución Política de los Estados Unidos Mexicanos, en materia política-electoral.",Constitucion_Politica_de_los_Estados_Unidos_Mexicanos___Camara_de_Diputados___2026_370529d138_b0300_f001,C:\Users\delaCruz\Documents\AulaTeX-Academico\UnADM\licenciatura-en-derecho-unadm\interaprendizaje-en-ambientes-virtuales-lde\referencias-interaprendizaje-en-ambientes-virtuales\libros--interaprendizaje-en-ambientes-virtuales\Constitucion Politica de los Estados Unidos Mexicanos - Camara de Diputados - 2026.pdf,"Constitucion Politica de los Estados Unidos Mexicanos - Camara de Diputados - 2026.pdf, p. 230; Constitucion Politica de los Estados Unidos Mexicanos - Camara de Diputados - 2026.pdf, p. 236; Constitucion Politica de los Estados Unidos Mexicanos - Camara de Diputados - 2026.pdf, p. 258; Constitucion Politica de los Estados Unidos Mexicanos - Camara de Diputados - 2026.pdf, p. 265; Constitucion Politica de los Estados Unidos Mexicanos - Camara de Diputados - 2026.pdf, p. 297; Constitucion Politica de los Estados Unidos Mexicanos - Camara de Diputados - 2026.pdf, p. 300; Constitucion Politica de los Estados Unidos Mexicanos - Camara de Diputados - 2026.pdf, p. 34; Constitucion Politica de los Estados Unidos Mexicanos - Camara de Diputados - 2026.pdf, p. 57",La ficha presenta una coincidencia fuerte con el concepto buscado. Se agruparon varias referencias dentro de la misma fuente.
4,estados unidos mexicanos,alta,0.442,0.3886,Constitucion Politica de los Estados Unidos Mexicanos - Camara de Diputados - 2026.pdf,pdf,p. 230,230,0.442,tfidf=0.3520; bonus=0.0900,"CONSTITUCIÓN POLÍTICA DE LOS ESTADOS UNIDOS MEXICANOS CÁMARA DE DIPUTADOS DEL H. CONGRESO DE LA UNIÓN Secretaría General Secretaría de Servicios Parlamentarios Últimas Reformas DOF 02-06-2026 DECRETO por el que se reforman los artículos 29, 73, 90, 92, 93, 95, 110 y 111 de la Constitución Política de los Estados Unidos Mexicanos.",Constitucion_Politica_de_los_Estados_Unidos_Mexicanos___Camara_de_Diputados___2026_370529d138_b0230_f001,C:\Users\delaCruz\Documents\AulaTeX-Academico\UnADM\licenciatura-en-derecho-unadm\interaprendizaje-en-ambientes-virtuales-lde\referencias-interaprendizaje-en-ambientes-virtuales\libros--interaprendizaje-en-ambientes-virtuales\Constitucion Politica de los Estados Unidos Mexicanos - Camara de Diputados - 2026.pdf,"Constitucion Politica de los Estados Unidos Mexicanos - Camara de Diputados - 2026.pdf, p. 230; Constitucion Politica de los Estados Unidos Mexicanos - Camara de Diputados - 2026.pdf, p. 236; Constitucion Politica de los Estados Unidos Mexicanos - Camara de Diputados - 2026.pdf, p. 258; Constitucion Politica de los Estados Unidos Mexicanos - Camara de Diputados - 2026.pdf, p. 265; Constitucion Politica de los Estados Unidos Mexicanos - Camara de Diputados - 2026.pdf, p. 297; Constitucion Politica de los Estados Unidos Mexicanos - Camara de Diputados - 2026.pdf, p. 300; Constitucion Politica de los Estados Unidos Mexicanos - Camara de Diputados - 2026.pdf, p. 34; Constitucion Politica de los Estados Unidos Mexicanos - Camara de Diputados - 2026.pdf, p. 57",La ficha presenta una coincidencia fuerte con el concepto buscado. Se agruparon varias referencias dentro de la misma fuente.
